This file was created by CMPT_BETA_RETS using the 202112 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on BETA.

The portfolios are constructed at the end of June. Beta is estimated using monthly returns for the past 60 months
 (requiring at least 24 months with non-missing returns). Beta is estimated using the Scholes-Williams method.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
198607,   -4.12,   -6.94,   -7.74,   -8.88,   -9.35,   -3.60,   -4.92,   -5.75,   -8.18,   -7.65,   -7.83,   -8.40,   -9.30,   -8.84,   -9.63
198608,    2.55,    3.21,    3.79,    2.26,    1.63,    2.13,    3.20,    3.10,    3.34,    3.38,    4.25,    2.25,    2.26,    1.38,    1.77
198609,   -5.54,   -5.43,   -5.18,   -5.27,   -8.14,   -5.40,   -5.77,   -4.16,   -6.74,   -5.03,   -5.36,   -4.89,   -5.60,   -7.43,   -8.54
198610,    2.05,    3.66,    2.41,    2.34,    3.25,    0.57,    4.31,    3.22,    4.12,    2.69,    2.09,    2.01,    2.62,    3.73,    2.98
198611,   -0.63,   -0.54,   -0.20,    0.54,   -0.70,   -1.29,    0.38,    0.17,   -1.28,    0.15,   -0.60,    0.44,    0.63,   -0.21,   -0.98
198612,   -3.27,   -2.81,   -3.17,   -3.11,   -4.24,   -3.86,   -2.35,   -2.64,   -2.99,   -3.65,   -2.62,   -3.05,   -3.16,   -4.35,   -4.18
198701,   10.58,   11.35,   11.88,   11.87,   13.27,   10.50,   10.71,   10.33,   12.42,   12.93,   10.70,   11.39,   12.29,   11.68,   14.18
198702,    5.25,    6.10,    6.15,    8.61,   10.14,    4.88,    5.81,    6.22,    5.97,    6.13,    6.18,    8.93,    8.32,    9.04,   10.76
198703,    3.85,    4.36,    2.48,    2.55,    2.60,    3.80,    3.94,    5.26,    3.43,    3.42,    1.41,    3.10,    2.06,    1.64,    3.15
198704,   -1.19,   -1.48,   -1.41,   -1.55,   -3.01,   -1.29,   -1.03,   -1.39,   -1.57,   -1.87,   -0.89,   -1.39,   -1.69,   -2.67,   -3.21
198705,    0.57,   -0.35,    0.88,    0.74,    0.40,    0.31,    0.96,    0.86,   -1.63,    1.24,    0.48,    1.46,    0.11,    1.26,   -0.09
198706,    3.08,    3.43,    4.22,    3.74,    0.83,    3.02,    3.17,    3.18,    3.69,    4.27,    4.16,    3.01,    4.39,    1.67,    0.36
198707,    4.02,    5.36,    3.39,    5.17,    3.15,    4.24,    3.69,    4.70,    6.06,    3.15,    3.60,    3.78,    6.20,    4.17,    2.58
198708,    1.30,    2.70,    1.44,    1.66,    2.01,    0.87,    1.96,    3.07,    2.30,    2.29,    0.69,    1.02,    2.13,    2.64,    1.66
198709,   -1.29,   -0.66,   -1.65,   -0.80,   -2.07,   -1.50,   -0.97,   -0.85,   -0.45,   -1.47,   -1.82,   -0.90,   -0.73,   -2.35,   -1.91
198710,  -19.91,  -25.24,  -27.40,  -29.85,  -32.48,  -19.38,  -20.71,  -24.68,  -25.85,  -27.57,  -27.26,  -29.52,  -30.10,  -30.31,  -33.69
198711,   -3.34,   -3.99,   -4.89,   -5.37,   -6.99,   -3.28,   -3.42,   -3.43,   -4.60,   -5.14,   -4.68,   -5.45,   -5.32,   -4.71,   -8.27
198712,    0.30,    3.33,    4.21,    6.05,    3.93,   -0.48,    1.46,    2.81,    3.89,    4.54,    3.93,    7.57,    4.91,    4.26,    3.75
198801,    6.73,    7.39,    6.69,    7.13,    9.44,    7.19,    6.04,    7.25,    7.54,    6.29,    7.04,    6.25,    7.80,    7.21,   10.67
198802,    4.39,    6.30,    7.61,    7.23,    8.43,    3.97,    5.02,    5.75,    6.87,    8.23,    7.06,    6.28,    7.95,    8.67,    8.29
198803,    3.40,    3.92,    2.29,    3.88,    3.58,    3.38,    3.42,    4.06,    3.76,    2.49,    2.11,    3.27,    4.35,    5.15,    2.72
198804,    1.25,    1.40,    1.99,    1.11,    1.69,    1.33,    1.14,    0.94,    1.89,    1.97,    2.01,    1.78,    0.61,    1.27,    1.92
198805,   -0.55,   -0.93,   -1.65,   -0.87,   -2.73,   -0.39,   -0.79,   -0.63,   -1.25,   -1.25,   -2.00,   -0.51,   -1.14,   -1.56,   -3.37
198806,    4.18,    4.59,    5.82,    6.25,    5.66,    3.04,    5.82,    3.47,    5.77,    5.41,    6.17,    5.55,    6.79,    6.67,    5.11
198807,    0.67,   -0.76,   -0.05,    0.49,   -1.42,    0.91,    0.38,   -0.85,   -0.64,    0.09,   -0.21,    0.76,    0.22,   -2.46,   -0.81
198808,   -1.11,   -1.53,   -3.04,   -2.15,   -3.73,   -1.65,   -0.48,   -1.10,   -2.07,   -3.06,   -3.02,   -1.41,   -2.90,   -3.46,   -3.89
198809,    0.95,    2.32,    3.06,    2.86,    1.55,    0.35,    1.63,    1.60,    3.25,    2.30,    3.96,    2.32,    3.41,    3.03,    0.67
198810,    0.05,   -0.31,   -1.12,   -1.14,   -3.27,   -0.30,    0.46,   -0.15,   -0.53,   -0.15,   -2.28,   -0.44,   -1.86,   -1.97,   -4.04
198811,   -2.89,   -2.66,   -3.38,   -4.33,   -5.87,   -2.98,   -2.77,   -2.82,   -2.45,   -3.98,   -2.67,   -4.33,   -4.33,   -6.22,   -5.66
198812,    0.62,    2.27,    1.58,    3.44,    4.21,   -0.04,    1.39,    2.45,    2.04,    2.59,    0.39,    2.42,    4.49,    3.89,    4.40
198901,    3.13,    6.69,    5.78,    7.75,    7.99,    2.71,    3.61,    6.92,    6.40,    6.61,    4.80,    6.18,    9.35,    8.07,    7.94
198902,    0.18,    0.46,    0.62,    0.63,   -0.20,   -0.16,    0.58,    0.59,    0.29,    1.08,    0.06,    0.40,    0.87,   -0.76,    0.14
198903,    1.73,    2.59,    2.05,    2.27,    1.80,    1.81,    1.64,    2.75,    2.38,    1.95,    2.17,    2.56,    1.97,    2.95,    1.10
198904,    2.87,    3.84,    3.20,    2.71,    3.60,    2.13,    3.73,    4.22,    3.36,    2.66,    3.84,    2.08,    3.36,    3.21,    3.84
198905,    2.30,    3.35,    2.54,    4.15,    3.44,    2.28,    2.32,    3.44,    3.23,    1.79,    3.42,    3.80,    4.50,    3.39,    3.48
198906,    0.58,   -1.20,   -0.91,   -1.44,   -3.09,    0.82,    0.31,   -1.82,   -0.42,   -0.29,   -1.65,   -0.98,   -1.90,   -2.51,   -3.44
198907,    2.36,    3.67,    3.60,    4.07,    2.11,    2.21,    2.54,    4.03,    3.22,    4.08,    3.13,    4.49,    3.65,    3.04,    1.56
198908,    1.55,    2.33,    2.30,    2.28,    2.07,    1.13,    2.06,    2.73,    1.84,    1.85,    2.74,    1.66,    2.90,    2.60,    1.77
198909,    0.43,   -0.18,   -0.70,   -0.74,    0.87,    0.56,    0.28,    0.40,   -0.86,   -0.40,   -0.99,   -1.08,   -0.40,    0.81,    0.91
198910,   -2.49,   -4.66,   -5.00,   -7.62,   -6.96,   -1.65,   -3.53,   -4.44,   -4.92,   -5.52,   -4.50,   -7.93,   -7.32,   -6.95,   -6.96
198911,   -0.22,   -0.86,   -0.70,   -1.60,   -2.19,    0.54,   -1.15,   -0.86,   -0.85,   -0.42,   -0.97,   -1.08,   -2.13,   -1.60,   -2.54
198912,   -1.22,   -1.06,   -1.19,   -1.72,   -2.33,   -1.12,   -1.33,   -0.99,   -1.16,   -1.44,   -0.95,   -0.85,   -2.59,   -1.62,   -2.76
199001,   -3.20,   -5.78,   -6.80,   -5.54,   -5.25,   -2.12,   -4.52,   -5.89,   -5.64,   -6.44,   -7.15,   -5.76,   -5.33,   -4.18,   -5.88
199002,    0.78,    1.85,    2.98,    3.17,    2.22,    0.48,    1.15,    1.64,    2.11,    2.68,    3.27,    3.91,    2.45,    2.38,    2.12
199003,    0.44,    2.33,    1.71,    3.30,    4.43,    0.27,    0.65,    1.71,    3.08,    2.03,    1.40,    4.41,    2.22,    3.54,    4.96
199004,   -2.28,   -2.97,   -2.45,   -3.40,   -3.54,   -2.39,   -2.16,   -2.74,   -3.24,   -3.09,   -1.82,   -3.54,   -3.25,   -3.31,   -3.67
199005,    2.10,    4.27,    4.95,    5.78,    6.08,    1.63,    2.67,    3.60,    5.07,    4.85,    5.05,    7.12,    4.48,    5.21,    6.61
199006,    0.00,   -0.65,    0.08,    0.33,    0.95,    0.62,   -0.75,   -1.14,   -0.07,    0.68,   -0.51,   -0.79,    1.43,   -0.32,    1.73
199007,   -2.04,   -2.16,   -4.66,   -3.74,   -4.29,   -1.47,   -2.67,   -2.27,   -2.05,   -4.45,   -4.90,   -2.58,   -4.86,   -5.07,   -3.74
199008,   -7.79,  -10.54,  -10.70,  -12.81,  -15.26,   -7.20,   -8.44,   -9.78,  -11.37,  -10.11,  -11.38,  -13.90,  -11.76,  -14.19,  -16.00
199009,   -5.18,   -7.15,   -8.91,   -8.80,  -11.46,   -5.02,   -5.37,   -7.11,   -7.19,   -8.89,   -8.94,   -8.35,   -9.24,  -11.48,  -11.45
199010,   -4.70,   -5.60,   -5.96,   -6.65,   -7.34,   -4.09,   -5.38,   -4.94,   -6.30,   -4.79,   -7.30,   -6.04,   -7.24,   -6.60,   -7.86
199011,    1.43,    3.55,    4.71,    5.39,    6.02,    1.25,    1.63,    2.55,    4.64,    4.83,    4.58,    4.27,    6.50,    6.32,    5.81
199012,   -1.25,    0.24,    1.41,    0.98,   -0.68,   -1.71,   -0.73,    1.27,   -0.89,    1.92,    0.81,    1.12,    0.84,   -0.72,   -0.66
199101,    5.31,    7.48,   10.19,   11.51,   14.79,    4.36,    6.36,    7.93,    6.99,   11.14,    9.07,   10.90,   12.09,   13.05,   16.00
199102,   10.17,   13.65,   13.74,   14.03,   17.61,    9.95,   10.41,   13.53,   13.77,   13.08,   14.51,   13.88,   14.18,   17.89,   17.42
199103,    6.63,    8.07,    5.76,    9.91,   10.25,    6.91,    6.33,    6.15,   10.14,    5.03,    6.60,    9.39,   10.41,    8.75,   11.31
199104,    2.86,    2.86,    2.23,    2.19,    4.06,    3.10,    2.59,    3.41,    2.28,    2.20,    2.27,    3.81,    0.62,    1.96,    5.54
199105,    1.79,    3.49,    2.58,    3.43,    3.71,    2.01,    1.55,    3.96,    2.99,    1.48,    3.84,    4.54,    2.36,    3.11,    4.13
199106,   -1.99,   -3.75,   -3.63,   -3.98,   -4.77,   -1.67,   -2.34,   -3.85,   -3.63,   -3.78,   -3.46,   -3.64,   -4.30,   -4.27,   -5.12
199107,    3.94,    2.95,    3.19,    3.19,    3.86,    5.92,    2.12,    2.88,    3.03,    2.50,    3.98,    3.83,    2.48,    4.29,    3.53
199108,    2.29,    2.42,    2.39,    3.52,    4.62,    3.05,    1.58,    2.41,    2.44,    2.41,    2.35,    2.65,    4.49,    4.94,    4.37
199109,    0.69,    0.27,    0.02,    0.05,    1.54,    1.40,    0.03,    1.12,   -0.86,   -1.32,    1.55,    0.43,   -0.36,    0.93,    2.02
199110,    2.63,    1.54,    1.16,    2.64,    2.95,    1.70,    3.50,    1.57,    1.48,    2.39,   -0.24,    2.17,    3.15,    2.27,    3.48
199111,    0.15,   -1.81,   -3.56,   -3.85,   -3.91,    1.33,   -0.93,   -2.18,   -1.30,   -3.14,   -4.05,   -4.45,   -3.19,   -4.28,   -3.62
199112,    0.58,    3.76,    5.51,    5.68,    5.43,   -0.23,    1.32,    2.92,    4.90,    6.67,    4.20,    4.90,    6.56,    6.52,    4.57
199201,   10.77,   13.05,   13.49,   15.75,   27.23,   10.44,   11.08,   12.59,   13.67,   12.09,   15.09,   14.44,   17.20,   21.64,   31.69
199202,    4.68,    4.50,    7.19,    7.29,    7.18,    3.94,    5.36,    4.57,    4.41,    6.76,    7.69,    6.62,    8.02,    6.29,    7.88
199203,    2.55,   -0.43,   -1.46,   -0.87,   -3.61,    4.89,    0.43,   -0.27,   -0.64,   -0.78,   -2.26,   -1.50,   -0.18,   -2.66,   -4.37
199204,   -1.29,   -0.68,   -1.60,   -3.37,   -7.00,   -2.06,   -0.59,   -0.78,   -0.55,   -0.52,   -2.85,   -3.39,   -3.35,   -5.40,   -8.27
199205,    1.44,    0.76,    0.86,    1.57,   -0.34,    1.05,    1.79,    0.46,    1.16,    0.73,    1.03,    2.70,    0.33,    0.09,   -0.69
199206,   -1.87,   -4.06,   -3.68,   -4.36,   -5.52,   -1.29,   -2.39,   -4.04,   -4.08,   -3.33,   -4.08,   -3.59,   -5.21,   -4.58,   -6.27
199207,    2.90,    2.69,    2.35,    3.30,    2.41,    2.90,    2.90,    3.29,    2.10,    2.98,    1.71,    2.44,    4.04,    3.74,    1.50
199208,   -0.73,   -1.31,   -2.81,   -3.11,   -5.09,   -0.56,   -0.88,   -1.13,   -1.48,   -2.24,   -3.38,   -2.85,   -3.34,   -5.39,   -4.89
199209,    1.49,    2.38,    1.71,    1.57,   -0.25,    1.46,    1.52,    2.18,    2.58,    1.61,    1.81,    1.49,    1.65,    1.57,   -1.51
199210,    0.15,    1.52,    1.88,    2.83,    3.56,   -0.40,    0.67,    0.91,    2.14,    1.82,    1.93,    2.57,    3.06,    3.99,    3.26
199211,    4.71,    5.37,    6.19,    8.45,    9.61,    4.26,    5.14,    4.67,    6.06,    5.72,    6.67,    7.92,    8.90,   10.33,    9.11
199212,    3.63,    3.50,    3.71,    5.42,    3.78,    3.94,    3.33,    3.34,    3.66,    3.61,    3.81,    5.40,    5.43,    4.33,    3.39
199301,    7.52,    6.60,    5.26,    7.57,    8.78,    8.51,    6.59,    7.31,    5.88,    5.04,    5.49,    6.92,    8.14,    7.48,    9.69
199302,    1.70,    0.63,    0.34,   -1.60,   -3.42,    2.21,    1.22,    1.49,   -0.26,    0.26,    0.43,   -1.65,   -1.56,   -1.52,   -4.75
199303,    3.54,    3.12,    2.95,    1.75,    2.84,    3.70,    3.39,    3.35,    2.88,    3.08,    2.82,    1.09,    2.31,    3.48,    2.38
199304,    0.09,   -1.44,   -2.75,   -3.15,   -3.04,   -0.22,    0.38,   -2.40,   -0.47,   -2.26,   -3.26,   -2.81,   -3.45,   -3.13,   -2.98
199305,    2.92,    2.46,    3.98,    3.84,    6.26,    3.56,    2.32,    3.12,    1.80,    4.07,    3.88,    3.97,    3.73,    5.62,    6.70
199306,    2.63,    0.87,    1.88,    0.53,    1.34,    3.29,    2.03,    0.44,    1.30,    1.32,    2.46,    1.60,   -0.38,   -0.39,    2.57
199307,    1.72,    1.86,    1.05,    2.27,    0.73,    1.43,    2.14,    2.65,    1.00,    1.89,    0.12,    2.04,    2.46,    1.73,    0.02
199308,    3.86,    3.09,    3.99,    2.86,    5.62,    3.60,    4.24,    3.40,    2.75,    3.43,    4.61,    3.04,    2.70,    5.39,    5.78
199309,    3.13,    1.73,    1.65,    2.22,    4.04,    3.62,    2.46,    1.89,    1.57,    2.37,    0.87,    1.87,    2.51,    4.93,    3.42
199310,    2.96,    3.42,    3.70,    4.09,    6.07,    2.26,    3.93,    3.31,    3.54,    3.60,    3.82,    4.78,    3.50,    3.61,    7.80
199311,   -3.44,   -2.06,   -1.13,   -1.58,   -2.15,   -4.60,   -1.82,   -1.49,   -2.68,   -1.26,   -0.98,   -0.78,   -2.25,   -1.39,   -2.68
199312,    0.31,    2.04,    1.76,    3.14,    0.53,   -0.08,    0.86,    1.72,    2.39,    2.36,    1.09,    3.70,    2.67,    1.17,    0.08
199401,    5.01,    4.08,    5.70,    4.64,    5.73,    6.55,    2.88,    4.34,    3.80,    5.35,    6.08,    5.44,    3.96,    6.06,    5.49
199402,   -1.64,   -0.06,   -0.32,    0.17,   -0.05,   -1.90,   -1.28,   -0.71,    0.64,    0.17,   -0.87,   -0.08,    0.38,    0.23,   -0.26
199403,   -3.45,   -3.55,   -3.70,   -4.76,   -5.19,   -3.75,   -3.02,   -3.71,   -3.38,   -2.64,   -4.89,   -4.42,   -5.06,   -4.84,   -5.45
199404,   -0.45,    0.09,   -0.27,   -0.61,   -2.01,   -0.76,   -0.01,   -0.43,    0.66,   -0.48,   -0.03,    1.14,   -2.09,   -1.47,   -2.39
199405,   -0.04,    1.05,    0.63,   -0.05,   -0.31,    0.06,   -0.19,    1.10,    1.00,    0.60,    0.67,   -0.21,    0.09,   -0.69,   -0.03
199406,   -0.60,   -0.67,   -2.36,   -2.78,   -4.77,   -0.60,   -0.60,   -1.02,   -0.30,   -2.60,   -2.09,   -1.14,   -4.17,   -3.41,   -5.74
199407,    0.82,    1.75,    1.45,    1.91,    1.79,    0.83,    0.81,    1.50,    1.99,    2.05,    0.94,    1.93,    1.88,    1.74,    1.82
199408,    2.12,    3.27,    3.68,    4.43,    5.53,    1.20,    3.15,    3.64,    2.92,    2.90,    4.35,    4.68,    4.18,    5.77,    5.40
199409,    1.14,    1.17,   -0.03,    0.44,    1.05,    1.58,    0.65,    1.79,    0.56,   -0.34,    0.23,    0.53,    0.34,    0.91,    1.12
199410,   -0.18,    0.43,    0.60,   -0.05,   -0.51,    0.68,   -1.13,    0.63,    0.24,    0.53,    0.65,   -0.16,    0.06,    0.41,   -0.99
199411,   -3.64,   -4.26,   -3.58,   -3.80,   -4.13,   -4.57,   -2.60,   -3.78,   -4.72,   -3.60,   -3.55,   -3.34,   -4.27,   -3.74,   -4.34
199412,   -1.46,    0.59,   -0.51,    0.66,   -2.33,   -3.01,    0.27,    0.55,    0.62,   -1.04,   -0.06,    2.51,   -1.27,   -0.91,   -3.10
199501,    3.19,    2.80,    2.28,    4.31,    4.35,    4.39,    1.85,    2.67,    2.92,    2.01,    2.50,    4.19,    4.44,    2.20,    5.52
199502,    1.58,    3.55,    4.01,    3.81,    4.43,    1.33,    1.86,    3.74,    3.38,    3.81,    4.17,    4.65,    2.93,    4.40,    4.45
199503,    1.86,    1.73,    2.64,    1.57,    1.13,    2.89,    0.73,    1.17,    2.25,    2.39,    2.85,    0.88,    2.29,    1.15,    1.12
199504,    2.32,    3.08,    2.30,    3.37,    2.21,    2.03,    2.64,    2.92,    3.23,    3.27,    1.49,    3.79,    2.93,    3.06,    1.75
199505,    1.60,    2.27,    1.78,    2.62,    2.66,    1.41,    1.81,    1.71,    2.80,    1.73,    1.83,    2.51,    2.74,    1.78,    3.14
199506,    2.76,    3.93,    4.06,    4.96,    8.04,    1.91,    3.69,    4.18,    3.70,    3.65,    4.41,    5.43,    4.47,    6.10,    9.10
199507,    4.41,    4.81,    4.17,    6.05,    7.25,    4.43,    4.38,    3.52,    5.97,    4.16,    4.17,    6.11,    6.00,    6.12,    7.86
199508,    3.41,    2.88,    3.54,    3.67,    5.13,    3.74,    2.93,    2.73,    3.02,    3.06,    4.06,    3.54,    3.78,    3.54,    6.00
199509,    3.29,    2.91,    3.04,    2.70,    3.16,    3.44,    3.08,    3.08,    2.76,    2.87,    3.22,    2.88,    2.55,    3.29,    3.10
199510,   -2.49,   -2.79,   -3.91,   -4.76,   -7.03,   -2.73,   -2.16,   -2.24,   -3.29,   -4.14,   -3.68,   -4.52,   -4.96,   -5.51,   -7.87
199511,    0.97,    2.65,    2.98,    1.80,    0.61,    0.85,    1.13,    1.99,    3.24,    3.59,    2.33,    2.99,    0.81,    2.09,   -0.21
199512,    2.63,    1.28,    0.88,   -0.01,    1.44,    2.82,    2.36,    2.18,    0.47,    0.53,    1.24,    0.29,   -0.25,    0.69,    1.87
199601,    2.88,    2.30,    2.08,    2.32,    4.06,    2.30,    3.68,    3.28,    1.41,    1.92,    2.24,    2.46,    2.21,    2.35,    5.01
199602,    2.31,    2.65,    2.83,    3.90,    5.65,    2.46,    2.10,    2.93,    2.39,    2.56,    3.12,    3.49,    4.24,    6.28,    5.30
199603,    2.33,    3.00,    3.01,    2.56,    3.11,    3.21,    1.10,    3.77,    2.30,    1.90,    4.20,    2.24,    2.83,    3.55,    2.86
199604,    3.17,    4.28,    4.61,    6.85,    8.56,    3.55,    2.64,    4.76,    3.86,    4.60,    4.62,    6.91,    6.80,    8.21,    8.76
199605,    6.13,    4.23,    5.82,    5.85,    9.78,    7.80,    3.84,    4.38,    4.10,    5.76,    5.88,    5.48,    6.15,    7.69,   10.93
199606,   -0.19,   -1.47,   -1.78,   -3.63,   -6.13,    0.04,   -0.50,   -1.17,   -1.74,   -1.67,   -1.89,   -3.90,   -3.40,   -5.08,   -6.71
199607,   -6.29,   -5.54,   -6.32,   -7.48,  -11.25,   -6.79,   -5.41,   -5.09,   -5.95,   -6.43,   -6.19,   -6.79,   -8.09,   -9.57,  -11.95
199608,    3.58,    3.34,    4.44,    4.45,    5.57,    3.40,    3.88,    2.90,    3.75,    4.25,    4.65,    3.67,    5.15,    5.17,    5.74
199609,    1.74,    2.64,    2.85,    3.10,    3.80,    1.23,    2.65,    3.17,    2.14,    3.78,    1.76,    3.20,    3.01,    3.45,    3.95
199610,   -0.84,    0.90,    0.12,   -1.78,   -3.99,   -1.30,   -0.03,    1.17,    0.65,    0.11,    0.13,   -1.12,   -2.39,   -2.21,   -4.72
199611,    1.89,    3.50,    3.93,    4.00,    2.27,    1.54,    2.49,    2.76,    4.18,    3.66,    4.26,    4.45,    3.59,    2.46,    2.20
199612,   -0.32,    0.24,   -0.10,    0.57,   -1.04,   -1.21,    1.19,    0.78,   -0.25,   -0.41,    0.26,    0.82,    0.34,   -0.73,   -1.16
199701,    6.51,    4.59,    5.21,    5.25,    7.89,    7.27,    5.20,    3.30,    5.80,    4.56,    5.96,    5.41,    5.11,    6.30,    8.53
199702,   -0.04,    0.70,    0.34,   -1.12,   -2.93,   -0.52,    0.78,    0.64,    0.76,    0.47,    0.19,   -0.65,   -1.54,   -1.87,   -3.37
199703,   -2.78,   -1.99,   -2.93,   -3.63,   -7.41,   -2.96,   -2.46,   -0.92,   -3.01,   -2.87,   -3.00,   -3.44,   -3.81,   -6.49,   -7.78
199704,   -1.28,   -0.49,   -0.67,   -1.33,   -3.67,   -1.51,   -0.88,   -0.01,   -0.95,   -0.59,   -0.75,   -0.94,   -1.68,   -1.99,   -4.35
199705,    6.96,    7.41,    8.25,    9.08,   11.01,    6.92,    7.02,    7.06,    7.73,    8.52,    7.95,    8.52,    9.59,    9.48,   11.63
199706,    4.06,    3.70,    5.06,    4.91,    4.07,    4.14,    3.92,    4.48,    2.96,    5.44,    4.62,    5.54,    4.35,    5.70,    3.40
199707,    4.77,    5.58,    5.57,    6.83,    4.91,    4.79,    4.72,    5.82,    5.40,    4.27,    6.90,    7.06,    6.65,    5.55,    4.63
199708,    3.12,    2.69,    1.89,    2.40,    4.89,    3.42,    2.54,    2.31,    2.98,    1.90,    1.88,    2.66,    2.22,    3.47,    5.50
199709,    7.60,    7.45,    6.80,    8.57,    9.95,    7.56,    7.69,    6.60,    8.10,    6.87,    6.73,    7.30,    9.52,    8.42,   10.60
199710,   -0.31,   -1.17,   -1.29,   -1.90,   -2.85,   -0.63,    0.27,   -0.83,   -1.42,   -2.16,   -0.39,   -0.93,   -2.62,   -2.29,   -3.09
199711,   -0.65,    0.77,   -0.63,   -1.10,   -3.51,   -1.65,    1.25,    0.99,    0.62,   -0.30,   -0.97,   -0.76,   -1.34,   -0.84,   -4.65
199712,   -0.99,    0.81,   -0.42,   -0.70,   -6.15,   -2.13,    1.16,    1.73,    0.12,   -0.61,   -0.22,   -0.46,   -0.88,   -2.05,   -7.90
199801,    1.91,   -0.02,    0.14,    0.54,    1.93,    2.84,    0.20,   -0.71,    0.50,    0.64,   -0.37,    0.51,    0.57,    1.29,    2.20
199802,    5.09,    5.47,    6.04,    6.69,    7.72,    5.21,    4.88,    6.33,    4.83,    5.13,    6.96,    5.77,    7.36,    8.16,    7.53
199803,    4.73,    4.05,    4.50,    5.92,    4.33,    4.40,    5.34,    4.32,    3.84,    4.79,    4.20,    5.95,    5.89,    4.48,    4.27
199804,    2.96,    1.70,    1.38,    1.76,    3.31,    3.34,    2.28,    1.05,    2.19,    0.70,    2.05,    1.31,    2.09,    3.90,    3.05
199805,   -3.08,   -3.36,   -2.94,   -3.43,   -5.68,   -3.12,   -3.01,   -3.85,   -2.99,   -3.66,   -2.22,   -3.31,   -3.52,   -4.89,   -6.02
199806,   -2.30,   -1.81,   -0.90,   -2.16,   -3.42,   -2.66,   -1.66,   -1.41,   -2.12,   -1.64,   -0.15,   -1.83,   -2.41,   -1.54,   -4.23
199807,   -3.75,   -5.44,   -6.02,   -5.20,   -7.53,   -3.70,   -3.86,   -6.57,   -4.51,   -6.02,   -6.02,   -4.09,   -6.18,   -8.20,   -7.20
199808,  -15.91,  -16.09,  -17.84,  -20.17,  -24.22,  -17.47,  -12.94,  -16.91,  -15.42,  -17.98,  -17.70,  -19.84,  -20.47,  -21.99,  -25.29
199809,    1.86,    2.98,    3.82,    4.50,    6.13,    1.39,    2.74,    2.52,    3.35,    5.23,    2.47,    4.83,    4.21,    6.55,    5.93
199810,    1.49,    3.51,    3.81,    4.55,    5.57,    1.04,    2.34,    4.02,    3.10,    3.57,    4.03,    5.13,    4.03,    4.29,    6.20
199811,    5.05,    6.32,    5.75,    6.12,   10.52,    5.93,    3.43,    3.16,    8.90,    6.18,    5.32,    5.80,    6.41,    7.76,   11.87
199812,    1.47,    1.69,    1.96,    1.61,    3.76,    1.32,    1.75,    0.93,    2.29,    1.12,    2.79,    0.73,    2.38,    3.13,    4.07
199901,    6.32,    2.18,    2.73,    2.82,   11.16,    8.98,    1.49,    3.06,    1.46,    4.39,    1.10,    2.41,    3.18,    5.53,   13.94
199902,   -1.79,   -4.11,   -4.48,   -4.73,   -7.04,   -1.75,   -1.88,   -4.09,   -4.13,   -4.52,   -4.45,   -3.95,   -5.43,   -7.21,   -6.95
